,mass,year,reclat,reclong,log(mass)
16465,2.7,1986,-84.25862,161.41322,0.43136376415898736
16466,9.8,1986,-84.25658,161.41217,0.9912260756924949
16467,12.1,1986,-84.25661,161.36341,1.08278537031645
16468,8.3,1986,-84.2567,161.44728,0.919078092376074
16469,28.9,1986,-84.25739,161.34258,1.4608978427565478
16470,10.0,1986,-84.2566,161.44679,1.0
16471,12.5,1986,-84.25783,161.4132,1.0969100130080565
16472,6.5,1986,-84.2571,161.4014,0.8129133566428556
16473,46.9,1986,-84.25724,161.36078,1.6711728427150832
16474,3.8,1986,-84.2581,161.41952,0.5797835966168101
16475,9.4,1986,-84.30921,161.92738,0.9731278535996987
16476,4.7,1986,-84.25704,161.39527,0.6720978579357175
16477,14.3,1986,-84.25681,161.40281,1.1553360374650619
16478,23.4,1986,-84.25792,161.34166,1.3692158574101427
16479,11.1,1986,-84.25638,161.37743,1.0453229787866574
16480,3.8,1986,-84.25761,161.45947,0.5797835966168101
16481,2.9,1986,-84.25613,161.34998,0.4623979978989561
16482,12.8,1986,-84.2576,161.36651,1.1072099696478683
16483,1.7,1986,-84.25705,161.4721,0.2304489213782739
16484,18.8,1986,-84.25868,161.34873,1.2741578492636798
16485,7.2,1986,-84.25942,161.36625,0.8573324964312685
16486,12.7,1986,-84.25837,161.40172,1.1038037209559568
16487,15.4,1986,-84.25691,161.3546,1.187520720836463
16488,30.8,1986,-84.25715,161.38959,1.4885507165004443
16489,9.0,1986,-84.25747,161.40135,0.9542425094393249
16490,18.3,1986,-84.2568,161.40239,1.2624510897304295
16491,24.5,1986,-84.25819,161.39785,1.3891660843645324
16492,8.6,1986,-84.25682,161.41569,0.9344984512435677
16493,8.2,1986,-84.25755,161.34853,0.9138138523837167
16494,15.4,1986,-84.25914,161.37845,1.187520720836463
16495,29.0,1986,-84.25835,161.43031,1.462397997898956
16496,2.2,1986,-84.32291,161.95242,0.3424226808222063
16497,15.4,1986,-84.25486,161.343,1.187520720836463
16498,26.0,1986,-84.25651,161.35153,1.414973347970818
16499,18.2,1986,-84.25909,161.41026,1.2600713879850747
16500,20.7,1986,-84.25687,161.34346,1.3159703454569178
16501,13.0,1986,-84.26164,161.35686,1.1139433523068367
16502,18.3,1986,-84.25715,161.391,1.2624510897304295
16503,25.8,1986,-84.25865,161.37228,1.4116197059632303
16504,4.2,1986,-84.25748,161.48621,0.6232492903979004
16505,17.6,1986,-84.25487,161.3437,1.24551266781415
16506,6.9,1986,-84.25712,161.34279,0.8388490907372553
16507,1.8,1986,-84.25799,161.39458,0.25527250510330607
16508,27.2,1986,-84.25692,161.37667,1.4345689040341987
16509,2.4,1986,-84.25758,161.47106,0.38021124171160603
16510,6.3,1986,-84.25634,161.40377,0.7993405494535817
16511,19.4,1986,-84.25789,161.38251,1.287801729930226
16512,13.5,1986,-84.25789,161.38159,1.130333768495006
16513,5.4,1986,-84.25861,161.41604,0.7323937598229685
16514,10.9,1986,-84.25849,161.39663,1.0374264979406236
16515,30.6,1986,-84.2585,161.38813,1.4857214264815801
16516,18.8,1986,-84.25587,161.34647,1.2741578492636798
16517,22.9,1986,-84.25846,161.34923,1.359835482339888
16518,15.9,1986,-84.25695,161.35493,1.2013971243204515
16519,4.8,1986,-84.25817,161.34294,0.6812412373755872
16520,47.5,1986,-84.25817,161.34324,1.6766936096248666
16521,11.1,1986,-84.25752,161.37819,1.0453229787866574
16522,6.1,1986,-84.25753,161.41169,0.785329835010767
16523,10.3,1986,-84.25862,161.41297,1.0128372247051722
16524,28.4,1986,-84.25806,161.34775,1.4533183400470377
16525,11.3,1986,-84.25709,161.37906,1.0530784434834197
16526,11.5,1986,-84.25478,161.34315,1.0606978403536116
16527,7.6,1986,-84.25645,161.36202,0.8808135922807914
16528,10.0,1986,-84.27366,161.69394,1.0
16529,41.5,1986,-84.2688,161.36236,1.6180480967120927
16530,18.5,1986,-84.27382,161.68676,1.2671717284030137
16531,18.0,1986,-84.27366,161.69375,1.255272505103306
16532,14.8,1986,-84.2538,161.3513,1.1702617153949575
16533,31.9,1986,-84.25313,161.34988,1.503790683057181
16534,2.9,1986,-84.27369,161.6869,0.4623979978989561
16535,18.2,1986,-84.25578,161.38401,1.2600713879850747
16536,12.2,1986,-84.2679,161.37118,1.0863598306747482
16537,61.4,1986,-84.25478,161.34293,1.7881683711411678
16538,22.5,1986,-84.26644,161.36411,1.3521825181113625
16539,17.4,1986,-84.25562,161.38191,1.2405492482825997
16540,35.8,1986,-84.25557,161.39087,1.5538830266438743
16541,17.7,1986,-84.25643,161.37728,1.2479732663618066
16542,6.9,1986,-84.25295,161.35012,0.8388490907372553
16543,12.4,1986,-84.27377,161.68691,1.0934216851622351
16544,9.2,1986,-84.25592,161.3721,0.9637878273455552
16545,163.1,1986,-84.31177,161.25171,2.212453961040276
16546,5.5,1986,-84.25449,161.36413,0.7403626894942439
16547,27.9,1986,-84.25466,161.35175,1.4456042032735976
16548,123.3,1986,-84.27394,161.68562,2.0909630765957314
16549,6.5,1986,-84.2527,161.35424,0.8129133566428556
16550,19.6,1986,-84.27371,161.69393,1.2922560713564761
16551,6.2,1986,-84.25525,161.36958,0.7923916894982539
16552,25.0,1986,-84.25442,161.34898,1.3979400086720377
16553,17.6,1986,-84.27378,161.68787,1.24551266781415
16554,8.9,1986,-84.25618,161.37273,0.9493900066449128
16555,13.4,1986,-84.25466,161.34381,1.1271047983648077
16556,6.9,1986,-84.26184,161.35958,0.8388490907372553
16557,102.8,1986,-84.27397,161.68717,2.011993114659257
16558,48.6,1986,-84.27394,161.68552,1.6866362692622934
16559,28.9,1986,-84.27398,161.68713,1.4608978427565478
16560,2.4,1986,-84.27366,161.69391,0.38021124171160603
16561,18.2,1986,-84.25464,161.39995,1.2600713879850747
16562,19.4,1986,-84.26836,161.37121,1.287801729930226
16563,9.6,1986,-84.25423,161.39683,0.9822712330395684
16564,14.3,1986,-84.2739,161.68744,1.1553360374650619
16565,6.7,1986,-84.25509,161.37615,0.8260748027008264
16566,1.5,1986,-84.27382,161.68591,0.17609125905568124
16567,13.8,1986,-84.27387,161.68763,1.1398790864012365
16568,28.9,1986,-84.25621,161.39112,1.4608978427565478
16569,25.4,1986,-84.25567,161.38189,1.404833716619938
16570,7.1,1986,-84.27032,161.36955,0.8512583487190752
16571,33.1,1986,-84.25433,161.34459,1.5198279937757189
16572,12.8,1986,-84.27381,161.6875,1.1072099696478683
16573,5.7,1986,-84.27376,161.68668,0.7558748556724915
16574,5.1,1986,-84.25204,161.3893,0.7075701760979364
16575,2.9,1986,-84.27371,161.68664,0.4623979978989561
16576,2.3,1986,-84.25628,161.39613,0.36172783601759284
16577,3.6,1986,-84.25614,161.38741,0.5563025007672873
16578,44.8,1986,-84.2538,161.37158,1.651278013998144
16579,141.8,1986,-84.25594,161.38097,2.151676230847048
16580,22.6,1986,-84.27375,161.68793,1.354108439147401
16581,32.9,1986,-84.27397,161.68804,1.5171958979499742
16582,10.1,1986,-84.25372,161.35108,1.0043213737826426
16583,8.5,1986,-84.27381,161.68785,0.9294189257142927
16584,25.3,1986,-84.27362,161.69377,1.403120521175818
16585,21.8,1986,-84.25478,161.39753,1.3384564936046048
16586,3.7,1986,-84.27367,161.69406,0.568201724066995
16587,24.1,1986,-84.25457,161.36621,1.3820170425748683
16588,8.5,1986,-84.25614,161.38132,0.9294189257142927
16589,12.5,1986,-84.25512,161.38693,1.0969100130080565
16590,13.8,1986,-84.27382,161.68795,1.1398790864012365
16591,10.1,1986,-84.26367,161.42074,1.0043213737826426
16592,15.1,1986,-84.27382,161.68676,1.1789769472931695
16593,5.1,1986,-84.27382,161.68591,0.7075701760979364
16594,2.0,1986,-84.27399,161.68703,0.3010299956639812
16595,40.8,1986,-84.26421,161.39632,1.61066016308988
16596,17.7,1986,-84.27372,161.68663,1.2479732663618066
16597,22.0,1986,-84.25424,161.39722,1.3424226808222062
16598,22.4,1986,-84.25206,161.39083,1.3502480183341627
16599,4.2,1986,-84.25441,161.38531,0.6232492903979004
16600,19.8,1986,-84.27378,161.68797,1.2966651902615312
16601,16.0,1986,-84.25512,161.39903,1.2041199826559248
16602,30.3,1986,-84.25459,161.36919,1.481442628502305
16603,36.0,1986,-84.27394,161.68774,1.5563025007672873
16604,35.4,1986,-84.25494,161.391,1.5490032620257879
16605,25.4,1986,-84.27396,161.68813,1.404833716619938
16606,1.4,1986,-84.27379,161.68673,0.146128035678238
16607,12.8,1986,-84.27384,161.68624,1.1072099696478683
16608,10.5,1986,-84.2518,161.38922,1.021189299069938
16609,55.7,1986,-84.27378,161.69397,1.745855195173729
16610,62.4,1986,-84.25417,161.35252,1.795184589682424
16611,13.6,1986,-84.27379,161.68789,1.1335389083702174
16612,4.0,1986,-84.27376,161.68699,0.6020599913279624
16613,4.2,1986,-84.27366,161.69394,0.6232492903979004
16614,44.9,1986,-84.28036,161.39621,1.6522463410033232
16615,41.5,1986,-84.28617,161.34667,1.6180480967120927
16616,10.8,1986,-84.27376,161.69047,1.0334237554869496
16617,17.6,1986,-84.27649,161.35895,1.24551266781415
16618,9.6,1986,-84.24524,161.44844,0.9822712330395684
16619,14.9,1986,-84.25276,161.40336,1.173186268412274
16620,32.8,1986,-84.27706,161.34768,1.515873843711679
16621,1.3,1986,-84.27379,161.6898,0.11394335230683679
16622,2.0,1986,-84.27376,161.69016,0.3010299956639812
16623,43.8,1986,-84.27048,161.40849,1.6414741105040995
16624,28.5,1986,-84.27381,161.68923,1.4548448600085102
16625,3.0,1986,-84.27363,161.41336,0.47712125471966244
16626,7.2,1986,-84.27376,161.69017,0.8573324964312685
16627,25.1,1986,-84.27387,161.68963,1.3996737214810382
16628,9.0,1986,-84.27023,161.41375,0.9542425094393249
16629,5.1,1986,-84.27374,161.69019,0.7075701760979364
16630,40.2,1986,-84.29103,161.32518,1.60422605308447
16631,17.6,1986,-84.23624,161.41772,1.24551266781415
16632,4.2,1986,-84.27386,161.68661,0.6232492903979004
16633,40.4,1986,-84.27379,161.68915,1.606381365110605
16634,0.6,1986,-84.27387,161.68663,-0.2218487496163564
16635,4.9,1986,-84.2713,161.43136,0.6901960800285137
16636,3.1,1986,-84.27004,161.41019,0.4913616938342727
16637,13.8,1986,-84.27015,161.40904,1.1398790864012365
16638,7.6,1986,-84.27387,161.68949,0.8808135922807914
16639,67.1,1986,-84.29647,161.31977,1.826722520168992
16640,101.8,1986,-84.29439,161.31133,2.00774777800074
16641,3.8,1986,-84.27387,161.68661,0.5797835966168101
16642,41.4,1986,-84.27382,161.68978,1.6170003411208989
16643,22.7,1986,-84.27379,161.68976,1.3560258571931227
16644,4.3,1986,-84.27383,161.68987,0.6334684555795865
16645,62.4,1986,-84.27639,161.34562,1.795184589682424
16646,6.6,1986,-84.2739,161.68679,0.8195439355418687
16647,3.2,1986,-84.2739,161.68942,0.505149978319906
16648,3.5,1986,-84.27385,161.68571,0.5440680443502757
16649,33.2,1986,-84.27381,161.68954,1.5211380837040362
16650,17.5,1986,-84.27374,161.4136,1.2430380486862944
16651,5.3,1986,-84.28658,161.35697,0.724275869600789
16652,8.4,1986,-84.27371,161.6936,0.9242792860618817
16653,19.9,1986,-84.27376,161.69052,1.2988530764097066
16654,6.8,1986,-84.27387,161.68641,0.8325089127062363
16655,44.2,1986,-84.2739,161.68664,1.6454222693490919
16656,7.2,1986,-84.27283,161.41455,0.8573324964312685
16657,5.0,1986,-84.2706,161.41011,0.6989700043360189
16658,20.7,1986,-84.27382,161.68889,1.3159703454569178
16659,14.4,1986,-84.27388,161.6865,1.1583624920952498
16660,9.2,1986,-84.28986,161.28593,0.9637878273455552
16661,6.2,1986,-84.27145,161.4175,0.7923916894982539
16662,3.1,1986,-84.27379,161.69016,0.4913616938342727
16663,8.3,1986,-84.27384,161.68604,0.919078092376074
16664,25.6,1986,-84.27395,161.68721,1.4082399653118496
16665,26.8,1986,-84.27388,161.68599,1.4281347940287887
16666,21.3,1986,-84.27052,161.4121,1.3283796034387378
16667,25.1,1986,-84.27756,161.35435,1.3996737214810382
16668,9.4,1986,-84.29118,161.33328,0.9731278535996987
16669,2.4,1986,-84.27383,161.68894,0.38021124171160603
16670,6.3,1986,-84.27378,161.68969,0.7993405494535817
16671,17.1,1986,-84.27382,161.68953,1.2329961103921538
16672,3.6,1986,-84.2739,161.68941,0.5563025007672873
16673,3.2,1986,-84.26962,161.41687,0.505149978319906
16674,3.1,1986,-84.27158,161.41895,0.4913616938342727
16675,20.4,1986,-84.27985,161.35251,1.3096301674258988
16676,38.1,1986,-84.27467,161.40213,1.5809249756756194
16677,19.2,1986,-84.25767,161.38104,1.2833012287035497
16678,9.6,1986,-84.27373,161.69025,0.9822712330395684
16679,26.9,1986,-84.2918,161.3294,1.429752280002408
16680,4.7,1986,-84.2738,161.6897,0.6720978579357175
16681,23.3,1986,-84.27633,161.35942,1.3673559210260189
16682,7.1,1986,-84.25338,161.38503,0.8512583487190752
16683,9.1,1986,-84.27766,161.35575,0.9590413923210935
16684,3.4,1986,-84.27015,161.41279,0.5314789170422551
16685,5.0,1986,-84.27,161.41035,0.6989700043360189
16686,2.7,1986,-84.26965,161.41847,0.43136376415898736
16687,181.5,1986,-84.27398,161.68815,2.258876629372131
16688,5.6,1986,-84.27387,161.68651,0.7481880270062004
16689,5.9,1986,-84.27385,161.68603,0.7708520116421442
16690,2.9,1986,-84.27379,161.69013,0.4623979978989561
16691,19.8,1986,-84.27384,161.68973,1.2966651902615312
16692,4.8,1986,-84.27385,161.68562,0.6812412373755872
16693,25.9,1986,-84.27382,161.68975,1.413299764081252
16694,10.5,1986,-84.27142,161.42937,1.021189299069938
16695,28.6,1986,-84.27385,161.68603,1.4563660331290431
16696,7.4,1986,-84.27384,161.68986,0.8692317197309762
16697,8.7,1986,-84.27278,161.41506,0.9395192526186185
16698,146.6,1986,-84.27386,161.68873,2.166133970305109
16699,11.8,1986,-84.2777,161.35364,1.0718820073061255
16700,30.1,1986,-84.29212,161.33398,1.4785664955938433
16701,31.7,1986,-84.29669,161.31934,1.5010592622177514
16702,10.5,1986,-84.26943,161.41031,1.021189299069938
16703,41.1,1986,-84.27392,161.68942,1.6138418218760693
16704,2.0,1986,-84.26952,161.41156,0.3010299956639812
16705,3.6,1986,-84.2529,161.40305,0.5563025007672873
16706,9.0,1986,-84.25606,161.41442,0.9542425094393249
16707,31.6,1986,-84.25216,161.41163,1.4996870826184039
16708,6.6,1986,-84.25524,161.48118,0.8195439355418687
16709,21.8,1986,-84.27375,161.69362,1.3384564936046048
16710,10.5,1986,-84.27373,161.69317,1.021189299069938
16711,5.9,1986,-84.2554,161.41838,0.7708520116421442
16712,34.5,1986,-84.27377,161.69368,1.5378190950732742
16713,2.6,1986,-84.25503,161.42898,0.414973347970818
16714,26.3,1986,-84.25595,161.40013,1.4199557484897578
16715,24.2,1986,-84.27373,161.6933,1.3838153659804313
16716,1.6,1986,-84.25625,161.43107,0.2041199826559248
16717,30.2,1986,-84.25507,161.40694,1.4800069429571505
16718,15.1,1986,-84.27377,161.69328,1.1789769472931695
16719,6.0,1986,-84.25521,161.42141,0.7781512503836436
16720,69.9,1986,-84.27378,161.69387,1.8444771757456815
16721,2.6,1986,-84.2546,161.40302,0.414973347970818
16722,14.3,1986,-84.25464,161.40762,1.1553360374650619
16723,12.6,1986,-84.25596,161.40087,1.100370545117563
16724,9.6,1986,-84.25515,161.4072,0.9822712330395684
16725,3.0,1986,-84.25471,161.40156,0.47712125471966244
16726,6.9,1986,-84.25533,161.44042,0.8388490907372553
16727,18.8,1986,-84.25578,161.39972,1.2741578492636798
16728,9.0,1986,-84.25249,161.40494,0.9542425094393249
16729,14.0,1986,-84.25221,161.39955,1.146128035678238
16730,6.6,1986,-84.25589,161.42723,0.8195439355418687
16731,8.2,1986,-84.25469,161.40646,0.9138138523837167
16732,1.0,1986,-84.2737,161.69302,0.0
16733,36.3,1986,-84.27377,161.69382,1.5599066250361124
16734,1.4,1986,-84.25529,161.43171,0.146128035678238
16735,23.7,1986,-84.25482,161.39917,1.3747483460101038
16736,3.5,1986,-84.25504,161.41864,0.5440680443502757
16737,4.1,1986,-84.25497,161.43091,0.6127838567197355
16738,1.3,1986,-84.25539,161.43595,0.11394335230683679
16739,13.5,1986,-84.25581,161.40856,1.130333768495006
16740,4.3,1986,-84.25607,161.41559,0.6334684555795865
16741,3.1,1986,-84.25607,161.41563,0.4913616938342727
16742,18.2,1986,-84.27374,161.69299,1.2600713879850747
16743,1.6,1986,-84.2558,161.44739,0.2041199826559248
16744,42.8,1986,-84.2549,161.39106,1.631443769013172
16745,2.3,1986,-84.25524,161.43398,0.36172783601759284
16746,13.1,1986,-84.27374,161.69301,1.1172712956557642
16747,2.5,1986,-84.25555,161.44472,0.3979400086720376
16748,7.7,1986,-84.27377,161.69387,0.8864907251724818
16749,11.1,1986,-84.25499,161.40492,1.0453229787866574
16750,6.8,1986,-84.2556,161.42491,0.8325089127062363
16751,2.4,1986,-84.25407,161.39322,0.38021124171160603
16752,3.1,1986,-84.25631,161.42005,0.4913616938342727
16753,2.3,1986,-84.25555,161.43227,0.36172783601759284
16754,6.5,1986,-84.25511,161.40605,0.8129133566428556
16755,6.6,1986,-84.25477,161.40453,0.8195439355418687
16756,5.7,1986,-84.25534,161.42357,0.7558748556724915
16757,10.4,1986,-84.27371,161.69339,1.0170333392987803
16758,7.3,1986,-84.25621,161.43656,0.8633228601204559
16759,6.1,1986,-84.25501,161.40627,0.785329835010767
16760,22.5,1986,-84.27372,161.6925,1.3521825181113625
16761,4.8,1986,-84.25567,161.43494,0.6812412373755872
16762,3.9,1986,-84.2561,161.42018,0.5910646070264992
16763,16.6,1986,-84.27375,161.69293,1.2201080880400552
16764,45.4,1986,-84.27373,161.6925,1.657055852857104
16765,6.4,1986,-84.25579,161.41538,0.8061799739838872
16766,6.9,1986,-84.25534,161.40834,0.8388490907372553
16767,10.6,1986,-84.25595,161.40117,1.0253058652647702
16768,59.1,1986,-84.27377,161.69341,1.7715874808812553
16769,10.6,1986,-84.27396,161.68166,1.0253058652647702
16770,14.8,1986,-84.27411,161.67816,1.1702617153949575
16771,9.3,1986,-84.27404,161.67881,0.9684829485539351
16772,9.8,1986,-84.26936,161.42773,0.9912260756924949
16773,9.5,1986,-84.24445,161.40631,0.9777236052888477
16774,39.4,1986,-84.27402,161.67932,1.5954962218255742
16775,4.3,1986,-84.2694,161.41639,0.6334684555795865
16776,5.0,1986,-84.2738,161.68572,0.6989700043360189
16777,33.5,1986,-84.27422,161.67648,1.5250448070368452
16778,19.6,1986,-84.27422,161.67635,1.2922560713564761
16779,49.4,1986,-84.27406,161.68131,1.6937269489236468
16780,3.0,1986,-84.27417,161.6765,0.47712125471966244
16781,49.9,1986,-84.27424,161.67671,1.69810054562339
16782,22.2,1986,-84.27412,161.67904,1.3463529744506386
16783,13.0,1986,-84.27425,161.67671,1.1139433523068367
16784,18.0,1986,-84.27389,161.68425,1.255272505103306
16785,8.2,1986,-84.27396,161.68193,0.9138138523837167
16786,18.6,1986,-84.27396,161.6814,1.2695129442179163
16787,0.6,1986,-84.27411,161.67841,-0.2218487496163564
16788,25.3,1986,-84.274,161.68216,1.403120521175818
16789,64.8,1986,-84.27431,161.67679,1.8115750058705933
16790,18.5,1986,-84.27406,161.67817,1.2671717284030137
16791,26.3,1986,-84.27411,161.67837,1.4199557484897578
16792,70.9,1986,-84.27424,161.67704,1.8506462351830666
16793,0.4,1986,-84.27402,161.67934,-0.3979400086720376
16794,11.5,1986,-84.28333,161.08333,1.0606978403536116
16795,11.3,1986,-84.27424,161.67689,1.0530784434834197
16796,58.5,1986,-84.27414,161.67823,1.7671558660821804
16797,82.9,1986,-84.27413,161.67828,1.9185545305502736
16798,29.7,1986,-84.27398,161.68365,1.4727564493172123
16799,20.8,1986,-84.26487,161.40626,1.3180633349627615
16800,6.8,1986,-84.274,161.6823,0.8325089127062363
16801,14.5,1986,-84.27422,161.67685,1.1613680022349748
16802,0.6,1986,-84.27412,161.67838,-0.2218487496163564
16803,11.9,1986,-84.2739,161.68536,1.0755469613925308
16804,1.9,1986,-84.27304,161.41483,0.2787536009528289
16805,141.2,1986,-84.27408,161.68151,2.149834696715785
16806,12.4,1986,-84.27396,161.6825,1.0934216851622351
16807,10.6,1986,-84.27403,161.6788,1.0253058652647702
16808,7.4,1986,-84.27412,161.67724,0.8692317197309762
16809,10.0,1986,-84.27311,161.36876,1.0
16810,24.1,1986,-84.27386,161.68599,1.3820170425748683
16811,51.9,1986,-84.27426,161.67644,1.7151673578484579
16812,9.7,1986,-84.27403,161.67978,0.9867717342662449
16813,15.1,1986,-84.2741,161.6779,1.1789769472931695
16814,9.3,1986,-84.24547,161.39332,0.9684829485539351
16815,29.8,1986,-84.27628,161.65134,1.4742162640762553
16816,2209.1,1986,-84.25413,161.35013,3.3442153756565
16817,15.0,1986,-84.26703,161.41027,1.1760912590556813
16818,24.8,1986,-84.27642,161.65011,1.3944516808262162
16819,4.6,1986,-84.26731,161.42471,0.6627578316815741
16820,13.7,1986,-84.26626,161.39601,1.1367205671564067
16821,2.5,1986,-84.26733,161.42405,0.3979400086720376
16822,4.9,1986,-84.24519,161.39823,0.6901960800285137
16823,6.2,1986,-84.27674,161.64402,0.7923916894982539
16824,134.2,1986,-84.29822,161.29944,2.1277525158329733
16825,24.7,1986,-84.27594,161.65786,1.3926969532596658
16826,45.2,1986,-84.27593,161.65789,1.6551384348113822
16827,84.6,1986,-84.276,161.65706,1.9273703630390235
16828,25.3,1986,-84.26657,161.39826,1.403120521175818
16829,22.5,1986,-84.26583,161.40174,1.3521825181113625
16830,7.6,1986,-84.24642,161.38596,0.8808135922807914
16831,43.9,1986,-84.29543,161.3217,1.6424645202421213
16832,30.0,1986,-84.29179,161.29519,1.4771212547196624
16833,10.4,1986,-84.27625,161.65214,1.0170333392987803
16834,9.6,1986,-84.27625,161.65207,0.9822712330395684
